,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
6698,3.6572,26.0,4.160797342192691,,3001.0,1.9940199335548172,34.14,-118.1
6699,4.1324,44.0,,,1417.0,2.2037325038880247,,-118.11
6700,5.8692,52.0,7.125,,981.0,,34.14,
6701,3.1033,25.0,3.6114044350580783,1.0316789862724394,1718.0,1.8141499472016895,,-118.12
6702,4.8304,39.0,5.523684210526316,,,3.9473684210526314,,-118.13
6703,3.4531,23.0,4.021339220014717,1.099337748344371,,1.8476821192052981,,-118.13
6704,3.2643,29.0,3.688082901554404,1.0715025906735751,,1.7181347150259068,34.14,-118.13
6705,,,3.991812865497076,,4210.0,1.6413255360623782,,-118.14
6706,2.9511,17.0,3.5869336143308748,1.065331928345627,,1.7850368809272918,,-118.14
6707,3.875,27.0,3.6207729468599035,1.0289855072463767,,1.8236714975845412,34.14,-118.15
6708,2.3,45.0,,1.0552486187845305,454.0,2.5082872928176796,34.14,
6709,1.625,52.0,,1.1142857142857143,361.0,3.4380952380952383,,
6710,8.2435,27.0,6.656652360515022,,,3.5021459227467813,,-118.16
6711,7.4817,41.0,,,973.0,2.181614349775785,,-118.16
6712,11.7894,,,0.9344262295081968,,2.4885245901639346,34.14,-118.17
6713,7.9213,44.0,6.44811320754717,0.9787735849056604,,2.4929245283018866,,-118.18
6714,6.1953,,6.90952380952381,1.0952380952380953,,2.3976190476190475,34.13,-118.18
6715,7.7116,38.0,6.535483870967742,1.0473118279569893,,2.432258064516129,34.14,-118.18
6716,4.7298,,,1.118279569892473,1143.0,2.458064516129032,34.13,-118.15
6717,4.7344,50.0,5.416851441241685,1.0953436807095345,,,,
6718,7.723,36.0,6.3438985736925515,1.0253565768621236,1337.0,2.1188589540412046,34.13,-118.16
6719,7.9976,52.0,7.742465753424658,1.0438356164383562,,2.5315068493150683,34.13,-118.13
6720,10.7397,,,1.016548463356974,1109.0,2.6217494089834514,34.12,
6721,4.9167,16.0,4.558109833971903,1.0485312899106003,1505.0,1.922094508301405,,-118.14
6722,5.1072,49.0,5.989203778677463,1.0836707152496625,1650.0,2.2267206477732793,,-118.14
6723,,34.0,3.868544600938967,1.051643192488263,,2.0187793427230045,34.13,-118.15
6724,,52.0,,,975.0,2.981651376146789,34.13,-118.12
6725,,,8.171617161716172,,900.0,2.9702970297029703,,-118.11
6726,11.5609,52.0,8.512968299711815,1.069164265129683,1152.0,,34.12,
6727,15.0001,,10.419354838709678,1.136200716845878,,,34.12,
6728,,52.0,,0.9697802197802198,,2.9038461538461537,,-118.12
6729,9.1373,52.0,7.443478260869565,1.0,1102.0,3.1942028985507247,34.11,-118.13
6730,8.1124,52.0,6.6231884057971016,1.0193236714975846,1153.0,2.785024154589372,34.11,-118.14
6731,,44.0,7.4591439688715955,1.0311284046692606,754.0,2.933852140077821,34.13,
6732,9.7912,44.0,,,693.0,2.7943548387096775,,-118.1
6733,,45.0,7.251833740831296,1.0146699266503667,,3.0097799511002443,,
6734,6.3013,49.0,7.0185528756957325,1.0742115027829313,1601.0,2.9703153988868274,34.12,
6735,11.6471,50.0,8.696682464454977,1.09478672985782,636.0,3.014218009478673,34.12,-118.1
6736,15.0001,47.0,8.592307692307692,,,2.8807692307692307,34.13,-118.1
6737,5.9546,39.0,5.669064748201439,0.920863309352518,413.0,,,-118.08
6738,5.5067,41.0,5.666666666666667,0.9929078014184397,807.0,2.8617021276595747,34.12,-118.08
6739,5.4536,38.0,6.092378752886836,0.9976905311778291,1284.0,2.9653579676674364,,-118.09
6740,5.6152,,5.989510489510489,0.9965034965034965,,2.7237762237762237,34.12,-118.09
6741,3.301,27.0,4.439624853458382,,1992.0,2.335287221570926,34.13,-118.07
6742,3.5671,28.0,4.7049525816649105,,2273.0,2.3951527924130662,,-118.08
6743,,30.0,,1.0527306967984935,,2.248587570621469,,-118.07
6744,,43.0,5.610108303249097,1.036101083032491,802.0,,34.12,-118.07
6745,3.6827,34.0,5.197508896797153,1.1405693950177935,1541.0,2.7419928825622777,34.12,-118.08
6746,4.2434,27.0,,1.0757097791798107,757.0,2.3880126182965298,,
6747,5.0736,41.0,5.382739212007505,1.0562851782363978,,3.052532833020638,,-118.07
6748,3.1576,47.0,,1.2435897435897436,,2.6858974358974357,,-118.07
6749,,,5.024856596558317,1.0038240917782026,1494.0,2.8565965583173996,,
6750,5.5924,42.0,5.562146892655368,,927.0,2.6186440677966103,,-118.08
6751,,32.0,,1.223908918406072,1500.0,2.846299810246679,,-118.08
6752,,36.0,6.153526970954357,,1231.0,2.5539419087136928,34.11,-118.09
6753,6.5078,45.0,,,764.0,2.643598615916955,34.11,-118.09
6754,3.75,,,1.064625850340136,792.0,2.693877551020408,34.1,
6755,6.706,49.0,6.802020202020202,1.0565656565656565,1317.0,2.6606060606060606,,-118.1
6756,6.7099,50.0,,1.0352112676056338,753.0,2.6514084507042255,,-118.11
6757,5.2503,49.0,5.738775510204082,0.9755102040816327,1329.0,2.7122448979591836,34.1,-118.11
6758,5.2131,,6.658307210031348,,785.0,2.4608150470219434,,-118.12
6759,,49.0,4.968599033816425,1.038647342995169,1103.0,2.6642512077294684,34.1,
6760,4.2344,34.0,5.137323943661972,0.977112676056338,,2.5264084507042255,,-118.12
6761,,19.0,,,1396.0,1.9857752489331437,34.1,-118.13
6762,2.7816,21.0,3.50453720508167,1.0762250453720508,2773.0,2.516333938294011,,-118.13
6763,3.1103,26.0,3.9507772020725387,,,2.788860103626943,34.1,
6764,2.918,20.0,,,2622.0,2.8072805139186294,34.09,-118.14
6765,,45.0,5.426829268292683,0.8810975609756098,755.0,2.301829268292683,,
6766,3.1975,24.0,4.218608852755194,,,2.238482384823848,,-118.13
6767,2.8919,52.0,5.140506329113924,,,2.8987341772151898,34.1,
6768,5.2292,52.0,6.293457943925234,1.0186915887850467,1427.0,2.6672897196261682,34.11,-118.14
6769,3.9485,52.0,5.440251572327044,1.0352201257861635,1927.0,2.4238993710691825,34.1,-118.15
6770,7.4111,52.0,,,930.0,2.6495726495726495,,-118.15
6771,3.7895,52.0,,,704.0,2.3006535947712417,,-118.15
6772,4.2981,52.0,6.329113924050633,1.2151898734177216,363.0,2.2974683544303796,,
6773,3.8427,36.0,,1.0791726105563482,2719.0,1.9393723252496433,34.12,-118.15
6774,3.8529,43.0,,0.9953379953379954,742.0,1.7296037296037297,34.12,
6775,,52.0,,1.162162162162162,725.0,2.449324324324324,34.12,-118.15
6776,,49.0,,0.9260450160771704,,2.7266881028938905,34.12,-118.15
6777,,38.0,,,940.0,1.9421487603305785,34.12,-118.16
6778,,37.0,4.893246187363834,,995.0,2.167755991285403,34.12,-118.17
6779,3.5875,39.0,4.921052631578948,,1314.0,2.469924812030075,34.11,
6780,,39.0,4.645783132530121,1.044578313253012,1847.0,2.225301204819277,,-118.15
6781,4.1661,31.0,5.296570898980537,,,2.4457831325301207,,
6782,,48.0,4.662393162393163,,632.0,2.700854700854701,34.11,-118.16
6783,3.6406,,3.9328859060402683,0.9753914988814317,892.0,1.9955257270693512,34.11,
6784,,26.0,5.333690987124464,1.0686695278969958,2370.0,,34.11,-118.17
6785,,25.0,,0.9923312883435583,,2.9478527607361964,,-118.17
6786,3.108,27.0,,1.0857449088960343,2411.0,2.5841371918542335,34.1,
6787,,27.0,,1.2041884816753927,1456.0,3.81151832460733,34.09,-118.15
6788,4.4306,52.0,5.4665012406947895,1.066997518610422,1238.0,3.0719602977667493,34.09,-118.15
6789,3.1204,52.0,4.051764705882353,1.0541176470588236,,2.64,,-118.16
6790,3.1211,,4.243961352657005,0.9879227053140096,2277.0,,34.1,
6791,,44.0,,,941.0,3.67578125,34.08,-118.15
6792,3.3988,48.0,4.697585768742059,1.036848792884371,,3.108005082592122,,
6793,2.7483,28.0,,1.111439842209073,2934.0,2.893491124260355,,-118.14
6794,2.85,38.0,3.7934782608695654,,1547.0,3.3630434782608694,34.09,-118.14
6795,2.7036,24.0,3.8568665377176017,,2909.0,,34.08,-118.14
6796,2.3464,30.0,,1.1473988439306357,1110.0,3.208092485549133,34.08,
6797,,24.0,,0.9874371859296482,2937.0,3.6896984924623117,34.08,-118.14
6798,,52.0,4.088235294117647,0.8529411764705882,523.0,3.0764705882352943,,-118.14
6799,3.3229,44.0,4.412280701754386,,1454.0,3.18859649122807,34.1,-118.11
6800,,25.0,3.757716049382716,1.0578703703703705,3518.0,2.7145061728395063,,
6801,,42.0,3.3333333333333335,1.0095238095238095,,,,-118.13
6802,,42.0,,1.1368267831149927,1936.0,2.8180494905385736,34.09,-118.13
6803,2.575,,4.329596412556054,,1367.0,3.0650224215246635,,-118.13
6804,,27.0,,1.0602076124567474,3620.0,2.5051903114186853,,
6805,,41.0,4.4627831715210355,,1249.0,4.042071197411003,,
6806,,36.0,4.272,0.984,949.0,3.796,34.09,
6807,4.2833,,5.079913606911447,1.0453563714902807,1517.0,3.2764578833693303,,-118.1
6808,3.81,29.0,4.4734411085450345,1.0346420323325636,1352.0,,,-118.1
6809,3.3801,20.0,4.186991869918699,1.0867208672086721,,,34.1,-118.11
6810,,34.0,4.178282009724473,1.0453808752025933,1628.0,2.6385737439222043,34.1,-118.1
6811,,34.0,4.409001956947162,1.0215264187866928,1262.0,2.4696673189823874,,
6812,3.6083,33.0,5.445,,,,,-118.07
6813,,28.0,3.654054054054054,0.9567567567567568,543.0,2.9351351351351354,34.1,-118.07
6814,3.3512,,4.224308300395257,1.0484189723320159,2812.0,2.7786561264822134,34.1,-118.07
6815,3.5313,,,1.0281425891181988,1605.0,3.0112570356472794,34.1,-118.08
6816,3.6696,40.0,5.230769230769231,1.0796703296703296,1183.0,3.25,34.1,-118.09
6817,3.9219,,4.77020202020202,1.0277777777777777,1330.0,3.3585858585858586,,
6818,,43.0,,1.0414507772020725,,3.4792746113989637,34.08,-118.08
6819,,40.0,,,745.0,3.355855855855856,34.09,-118.09
6820,,34.0,,1.1428571428571428,986.0,2.9345238095238093,34.08,
6821,3.0357,33.0,,1.048780487804878,1165.0,3.551829268292683,,-118.09
6822,3.1607,42.0,4.341991341991342,1.0216450216450217,,3.329004329004329,34.08,-118.09
6823,4.875,42.0,,1.0586080586080586,829.0,3.0366300366300365,34.09,-118.1
6824,2.543,,4.550314465408805,1.0361635220125787,,3.108490566037736,34.08,-118.1
6825,2.6884,24.0,,1.0451612903225806,,3.213709677419355,34.08,-118.1
6826,3.8906,46.0,5.426923076923077,1.0096153846153846,,2.7576923076923077,,-118.1
6827,3.3966,42.0,4.940809968847352,1.0031152647975077,,2.8489096573208723,34.08,
6828,3.3421,30.0,5.032119914346895,1.0107066381156318,945.0,2.02355460385439,34.08,-118.11
6829,4.5446,45.0,,1.102439024390244,779.0,3.8,,-118.11
6830,5.2719,46.0,5.4066985645933014,1.0956937799043063,698.0,3.339712918660287,,-118.11
6831,2.6981,25.0,3.9463307776560788,1.0985761226725081,2719.0,2.978094194961665,34.09,-118.12
6832,5.3032,52.0,5.095744680851064,1.0283687943262412,,3.475177304964539,34.08,-118.12
6833,3.1583,49.0,4.855585831062671,1.0190735694822888,,2.7520435967302452,34.08,-118.12
6834,,34.0,,,2814.0,2.8950617283950617,34.08,-118.13
6835,3.0,,3.6141479099678455,,1762.0,2.832797427652733,34.08,-118.12
6836,2.5787,35.0,,,1883.0,3.102141680395387,,
6837,,36.0,4.321492007104796,1.0390763765541742,1565.0,2.7797513321492007,34.08,
6838,3.085,,4.433962264150943,,1404.0,,34.07,-118.13
6839,3.0592,45.0,,,1410.0,3.6246786632390746,34.07,-118.12
6840,2.025,43.0,4.30327868852459,1.0327868852459017,820.0,3.360655737704918,,-118.12
6841,2.2261,23.0,,1.0611620795107033,965.0,2.9510703363914375,34.06,-118.12
6842,1.1875,17.0,3.017605633802817,,1590.0,2.7992957746478875,34.06,-118.13
6843,2.3664,20.0,3.685121107266436,1.1314878892733564,1870.0,3.235294117647059,34.07,-118.13
6844,2.4599,17.0,,,4945.0,3.221498371335505,,
6845,2.3393,19.0,3.6954022988505746,,3072.0,3.5310344827586206,34.07,-118.11
6846,2.3224,18.0,,,,3.159317211948791,34.06,-118.11
6847,4.1902,42.0,4.818604651162791,0.9255813953488372,656.0,3.0511627906976746,34.07,-118.14
6848,3.7857,39.0,,1.052132701421801,1246.0,2.9526066350710902,,-118.14
6849,4.7569,37.0,,1.084033613445378,706.0,2.966386554621849,,-118.14
6850,3.2875,,5.990936555891238,1.039274924471299,887.0,2.6797583081570995,34.07,-118.15
6851,2.4348,44.0,4.868263473053892,1.1467065868263473,,3.182634730538922,34.07,-118.15
6852,,,5.336898395721925,0.9679144385026738,,2.942959001782531,,-118.16
6853,3.6364,42.0,,1.030503978779841,2118.0,2.8090185676392574,,-118.16
6854,,40.0,5.36,,,4.7,34.07,-118.15
6855,,,4.410755148741419,1.0549199084668193,2517.0,2.879862700228833,34.06,-118.15
6856,6.1509,25.0,6.111269614835948,1.0570613409415122,,3.085592011412268,,
6857,5.828,27.0,6.090909090909091,,785.0,2.8545454545454545,,-118.16
6858,3.4118,25.0,,1.0364963503649636,,2.7937956204379564,34.05,-118.14
6859,3.5089,,4.458885941644563,,1939.0,2.5716180371352784,34.05,-118.15
6860,3.8472,33.0,5.033690658499235,0.9938744257274119,1783.0,2.7304747320061256,34.05,-118.15
6861,2.8672,30.0,4.635616438356164,1.0904109589041096,1130.0,3.095890410958904,,-118.13
6862,3.3906,27.0,5.074324324324325,,3496.0,3.3745173745173744,34.06,
6863,3.9531,,,,1879.0,3.157983193277311,,-118.13
6864,3.875,39.0,5.386819484240688,,,2.7335243553008595,,-118.14
6865,,,4.196601941747573,,1308.0,3.174757281553398,34.06,-118.12
6866,2.4286,25.0,4.0462633451957295,1.0427046263345197,,2.8469750889679717,,-118.12
6867,3.1892,25.0,4.037037037037037,1.0264550264550265,1304.0,3.4497354497354498,34.06,
6868,2.1061,,3.4592391304347827,0.9347826086956522,,3.119565217391304,34.06,-118.11
6869,2.8229,16.0,4.700389105058366,1.0992217898832686,,3.404669260700389,,
6870,,14.0,4.578397212543554,1.1637630662020906,2208.0,3.846689895470383,34.06,-118.11
6871,,45.0,,,,3.7578125,34.07,
6872,3.2578,38.0,4.408510638297872,0.9617021276595744,1058.0,4.502127659574468,,-118.09
6873,2.5,21.0,4.087878787878788,,,3.6,34.08,
6874,2.5964,29.0,3.8279220779220777,,,4.074675324675325,34.07,-118.1
6875,3.3088,39.0,4.568345323741007,,1073.0,3.8597122302158273,,-118.11
6876,2.4931,36.0,3.668639053254438,1.032544378698225,,4.091715976331361,,-118.1
6877,2.5104,36.0,,1.0268528464017186,3816.0,4.098818474758325,,
6878,3.175,26.0,4.670588235294118,1.0705882352941176,709.0,4.170588235294118,34.07,
6879,2.25,33.0,,1.0374280230326296,3817.0,3.663147792706334,,
6880,3.0347,,,0.9125,568.0,3.55,34.07,
6881,2.3424,31.0,4.0852713178294575,0.9767441860465116,1032.0,4.0,34.07,
6882,2.6094,30.0,3.8747553816046967,1.0802348336594911,2264.0,4.430528375733855,34.06,-118.09
6883,2.629,,3.905683192261185,1.0157194679564692,3485.0,4.214026602176542,34.06,-118.09
6884,,20.0,,1.013262599469496,,2.8938992042440317,,-118.08
6885,2.2083,31.0,4.441860465116279,1.12015503875969,1163.0,4.507751937984496,34.06,-118.09
6886,2.9524,31.0,,1.0206896551724138,,4.275862068965517,,
6887,,36.0,,1.0081967213114753,1492.0,4.076502732240437,34.06,-118.1
6888,2.5488,30.0,3.773170731707317,,1700.0,4.146341463414634,34.06,
6889,3.5357,22.0,4.859504132231405,0.9834710743801653,,3.798898071625344,,
6890,,31.0,4.977622377622378,1.0265734265734265,2975.0,4.160839160839161,34.05,-118.1
6891,2.913,26.0,4.917763157894737,1.0789473684210527,1296.0,4.2631578947368425,,-118.1
6892,,18.0,4.3730407523510975,1.072884012539185,3842.0,3.010971786833856,,
6893,6.4385,24.0,5.693726937269373,0.948339483394834,,3.040590405904059,,-118.09
6894,5.9941,23.0,6.495274102079395,1.0680529300567108,1729.0,3.268431001890359,,-118.11
6895,5.2446,28.0,5.6140602582496415,,2264.0,3.248206599713056,34.04,
6896,3.6625,32.0,4.766414141414141,0.9924242424242424,2416.0,3.0505050505050506,,-118.12
6897,5.9214,35.0,5.463157894736842,1.1,,3.1473684210526316,34.04,
6898,3.5833,36.0,5.181818181818182,0.9732620320855615,1118.0,2.9893048128342246,34.04,
6899,3.1083,40.0,4.765676567656766,1.0297029702970297,881.0,2.907590759075908,34.04,
6900,,38.0,5.095070422535211,1.0316901408450705,1042.0,3.6690140845070425,34.03,-118.14
6901,2.1944,,,,664.0,3.3535353535353534,,-118.15
6902,,43.0,4.264770240700219,1.0153172866520788,1216.0,2.660831509846827,34.04,-118.14
6903,3.7109,40.0,,1.080110497237569,,3.0939226519337018,,
6904,2.6146,37.0,5.589108910891089,1.0495049504950495,509.0,2.51980198019802,,-118.14
6905,3.5272,36.0,5.09556313993174,1.0784982935153584,989.0,3.3754266211604094,34.03,
6906,4.3646,42.0,,1.066193853427896,,3.2907801418439715,,
6907,,,4.845622119815668,0.9838709677419355,,3.122119815668203,,-118.12
6908,4.0938,35.0,,1.0099502487562189,,3.0248756218905473,,-118.12
6909,7.4597,31.0,,1.0758620689655172,1382.0,,33.95,-117.93
6910,6.8189,29.0,,,1913.0,2.984399375975039,33.95,-117.95
6911,,33.0,,1.0583941605839415,424.0,3.0948905109489053,,-117.95
6912,,30.0,,1.0454545454545454,,3.126959247648903,33.96,-117.97
6913,6.1898,35.0,6.34585289514867,1.0203442879499218,1758.0,2.751173708920188,33.95,-117.98
6914,5.2851,,6.138571428571429,1.0242857142857142,2038.0,2.9114285714285715,,-117.98
6915,,30.0,7.618556701030927,,,2.924398625429553,33.95,-117.99
6916,6.8109,35.0,6.71830985915493,0.9859154929577465,505.0,2.3708920187793425,33.95,-118.0
6917,5.0861,35.0,,,,2.668965517241379,,-118.01
6918,9.1541,37.0,7.914754098360656,,,2.878688524590164,,
6919,10.8034,18.0,8.46058091286307,1.004149377593361,1490.0,3.091286307053942,33.97,-117.99
6920,,31.0,5.714285714285714,1.1428571428571428,,3.5714285714285716,34.02,-118.05
6921,6.2319,10.0,,,2975.0,2.9223968565815324,,
6922,5.2557,25.0,5.343373493975903,0.9623493975903614,,3.9954819277108435,,-118.06
6923,3.9091,34.0,5.909638554216867,,1488.0,4.481927710843373,,
6924,3.7986,38.0,5.35799522673031,1.0596658711217184,1540.0,3.675417661097852,34.01,-118.07
6925,,36.0,5.058181818181819,1.029090909090909,1025.0,3.727272727272727,,-118.07
6926,3.4861,32.0,5.11139896373057,1.038860103626943,1322.0,3.4248704663212437,,-118.08
6927,2.63,42.0,4.0,,1471.0,4.227011494252873,34.0,-118.07
6928,,35.0,3.5783132530120483,1.0301204819277108,1373.0,,34.0,-118.08
6929,2.5969,34.0,3.618147448015123,1.0378071833648392,2122.0,4.0113421550094515,34.01,-118.08
6930,2.9321,14.0,4.778058007566204,1.021437578814628,2551.0,3.2168978562421184,,-118.08
6931,2.7679,33.0,,1.0309734513274336,,3.938053097345133,34.01,-118.08
6932,3.2031,36.0,3.8282208588957056,,1282.0,3.932515337423313,34.01,-118.08
6933,3.5469,36.0,4.283625730994152,1.0614035087719298,1538.0,4.497076023391813,34.01,
6934,,42.0,3.76890756302521,,,4.5966386554621845,34.01,-118.09
6935,4.3333,31.0,,1.039301310043668,,5.026200873362446,,
6936,3.045,36.0,,1.0537313432835822,,3.5044776119402985,34.0,
6937,4.1458,35.0,4.674556213017752,,,3.8165680473372783,34.0,
6938,3.692,34.0,,0.9926470588235294,1005.0,3.6948529411764706,,-118.09
6939,3.6875,36.0,5.327526132404182,,1271.0,4.428571428571429,,-118.1
6940,,35.0,,1.0187265917602997,933.0,3.49438202247191,33.99,-118.1
6941,,31.0,4.684466019417476,1.0533980582524272,599.0,2.907766990291262,33.99,-118.1
6942,4.0677,36.0,5.525925925925926,1.0444444444444445,1041.0,3.8555555555555556,33.98,
6943,3.6033,,4.5701754385964914,0.9692982456140351,863.0,3.7850877192982457,33.98,-118.08
6944,3.5,37.0,4.635036496350365,0.9927007299270073,1092.0,3.9854014598540144,33.98,-118.09
6945,3.5757,35.0,4.539087947882736,1.0407166123778502,1923.0,3.1319218241042344,33.99,-118.09
6946,3.6196,38.0,,0.967551622418879,1369.0,4.038348082595871,,-118.08
6947,2.5,,4.793918918918919,1.0472972972972974,1125.0,3.800675675675676,33.99,-118.08
6948,,,3.532286212914485,,2028.0,3.5392670157068062,33.99,-118.08
6949,0.9817,,3.227146814404432,0.9916897506925207,,2.7617728531855956,,
6950,,35.0,,,1134.0,3.9375,33.99,-118.07
6951,3.0577,41.0,4.854838709677419,1.0161290322580645,1002.0,4.040322580645161,33.99,-118.07
6952,3.25,39.0,,0.8988095238095238,807.0,4.803571428571429,,-118.07
6953,3.3562,40.0,4.6567567567567565,1.0,1221.0,3.3,33.98,-118.06
6954,4.2206,40.0,5.164835164835165,0.9340659340659341,,3.413919413919414,,
6955,5.4381,42.0,6.451923076923077,,,2.956730769230769,,-118.06
6956,2.9583,50.0,,1.1173708920187793,579.0,2.7183098591549295,,
6957,4.7266,38.0,6.104918032786885,1.0459016393442624,,3.19672131147541,,-118.06
6958,3.9243,34.0,5.601343784994401,1.026875699888018,,2.908174692049272,,-118.06
6959,4.1058,37.0,4.976588628762542,1.0635451505016722,,3.540133779264214,34.0,-118.07
6960,5.193,42.0,5.662100456621005,,,2.4771689497716896,33.99,-118.05
6961,,36.0,,1.0817790530846485,1613.0,2.3142037302725966,33.99,
6962,3.7328,38.0,,1.061624649859944,886.0,2.481792717086835,33.99,-118.05
6963,,38.0,,1.0113636363636365,484.0,,33.99,-118.06
6964,,47.0,,,827.0,2.8321917808219177,,
6965,3.3611,46.0,5.701421800947867,1.037914691943128,637.0,3.018957345971564,,-118.06
6966,4.5478,,,1.02,670.0,2.68,,
6967,,50.0,4.297356828193832,,1362.0,3.0,33.98,-118.04
6968,2.0147,41.0,,1.0974358974358975,1174.0,3.01025641025641,33.98,-118.05
6969,2.8311,41.0,4.377260981912145,1.0671834625322998,1222.0,3.157622739018088,33.98,-118.05
6970,5.1985,30.0,6.334128878281623,1.0190930787589498,,2.522673031026253,,-118.04
6971,3.4312,52.0,6.359908883826879,1.0501138952164009,,2.6810933940774486,,
